host_genome	K_type	O_type	phage_genome	protein_id	is_tsp	md5	matrix_phage_name
n4941	KL30		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL35		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL38		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL39		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL46		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL51		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL55		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL57		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL62		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL64		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL7		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
n4941	KL8		GCF_008704145.1__phage26	GCF_008704145.1__phage26__179	0	ad52424f4ad4f8e65a0bf44a27febfb5	GCF_008704145.1__phage26
GCF_013606065.1	KL21		GCF_013606065.1__phage11	GCF_013606065.1__phage11__1820	0	e593dd7e347e9d412ef0a44a0cb2f4a1	GCF_013606065.1__phage11
GCF_013606065.1	KL70		GCF_013606065.1__phage11	GCF_013606065.1__phage11__1820	0	e593dd7e347e9d412ef0a44a0cb2f4a1	GCF_013606065.1__phage11
GCF_002248055.2	KL56		GCF_002248055.2__phage4	GCF_002248055.2__phage4__3239	0	38c9ad9163a1c40aca337500ef4b2c0f	GCF_002248055.2__phage4
n1564	KL23		GCF_018137535.1__phage9	GCF_018137535.1__phage9__0	0	9e24cb97cf6195254bc725d96e660a23	GCF_018137535.1__phage9
GCF_013811445.1	KL13		GCF_013811445.1__phage5	GCF_013811445.1__phage5__2499	0	e6644e51eedab06ef46af5fd320bd16a	GCF_013811445.1__phage5
GCF_021228755.1	KL43		GCF_021228755.1__phage13	GCF_021228755.1__phage13__2285	0	5894956e4bfc1b214ccee08d8f6b2793	GCF_021228755.1__phage13
GCF_900506525.1	KL19		GCF_900506525.1__phage15	GCF_900506525.1__phage15__5	0	725a31e3ac608843a9a3d6fb23f75912	GCF_900506525.1__phage15
GCF_004312785.1	KL3		GCF_004312785.1__phage10	GCF_004312785.1__phage10__20	0	6dbdb6ff9c008e378d3f778cbf6bb888	GCF_004312785.1__phage10
n17121712	KL28		GCF_900498475.1__phage5	GCF_900498475.1__phage5__15	0	99a3e8421f0ee632750137d73578b36b	GCF_900498475.1__phage5
GCF_016055875.1	KL47		GCF_016055875.1__phage14	GCF_016055875.1__phage14__19	0	16ff8ca9b24369561e73aab21f588741	GCF_016055875.1__phage14
n1495	KL57		GCF_001874875.1__phage9	GCF_001874875.1__phage9__2262	0	9217ff2dd0ec121262e90dd640a5499b	GCF_001874875.1__phage9
n1495	KL57		GCF_001874875.1__phage9	GCF_001874875.1__phage9__2259	0	a58c1ccf45893f286c0ac6fd498bc739	GCF_001874875.1__phage9
GCF_015721605.1	KL145		GCF_015721605.1__phage10	GCF_015721605.1__phage10__161	0	3361ced44a26141d3901a7d87378f1a0	GCF_015721605.1__phage10
GCF_900509485.1	KL64		GCF_900509485.1__phage10	GCF_900509485.1__phage10__19	0	cbc609e9dcfcbd94ee0cc2d83de04bd6	GCF_900509485.1__phage10
GCF_900504455.1	KL46		GCF_900504455.1__phage16	GCF_900504455.1__phage16__243	0	4a3381bb0012677eea8a64278cce493a	GCF_900504455.1__phage16
GCF_021228755.1	KL43		GCF_021228755.1__phage8	GCF_021228755.1__phage8__1500	0	7d1276be6c22b385c24c0c7940772664	GCF_021228755.1__phage8
GCF_900498965.1	KL24		GCF_900498965.1__phage23	GCF_900498965.1__phage23__57	0	68f14c0004ffbc1a3c72214129de4158	GCF_900498965.1__phage23
n21342134	KL149		GCF_015208905.1__phage1	GCF_015208905.1__phage1__98	0	c91f33b087754617cb403059925126f9	GCF_015208905.1__phage1
n5523	KL105		GCF_003037775.1__phage7	GCF_003037775.1__phage7__602	0	680077103007729afed631dcbac37cd7	GCF_003037775.1__phage7
GCF_009898185.1	KL140		GCF_009898185.1__phage0	GCF_009898185.1__phage0__0	0	fe87e1a7764f8ed72d6b420420056fe6	GCF_009898185.1__phage0
GCF_009898185.1	KL140		GCF_009898185.1__phage0	GCF_009898185.1__phage0__9	0	15a0ef01b942db3eb2018fc7547a12e6	GCF_009898185.1__phage0
n181181	KL102		GCF_900511645.1__phage3	GCF_900511645.1__phage3__223	0	de614c48f205094cab5a3d04f8b0900d	GCF_900511645.1__phage3
n107	KL123		GCF_020251705.1__phage20	GCF_020251705.1__phage20__83	0	45f01397c1e176281ef7ebceaad0ec0d	GCF_020251705.1__phage20
GCF_003195495.1	KL64		GCF_003195495.1__phage24	GCF_003195495.1__phage24__189	0	815e58017e8570ed2bf6cc1edc566ea1	GCF_003195495.1__phage24
GCF_003195315.1	KL140		GCF_003195315.1__phage21	GCF_003195315.1__phage21__8	0	0d5c10d29899224e804c429e282269e4	GCF_003195315.1__phage21
n4885	KL17		GCF_900505185.1__phage11	GCF_900505185.1__phage11__0	0	d2a00859777d593175076fdee9ceeb71	GCF_900505185.1__phage11
GCF_002776435.1	KL13		GCF_002776435.1__phage11	GCF_002776435.1__phage11__0	0	6923aa358696e34fea41008c535e0f99	GCF_002776435.1__phage11
n57465746	KL60		GCF_002187465.1__phage2	GCF_002187465.1__phage2__528	0	0edc5ffda8b90850bb73d8ab75ec1b8f	GCF_002187465.1__phage2
GCF_003196415.1	KL67		GCF_003196415.1__phage4	GCF_003196415.1__phage4__0	0	14ffaf1cfbf1c0b303e9e6b6f14a1df6	GCF_003196415.1__phage4
GCF_004312865.1	KL105		GCF_004312865.1__phage3	GCF_004312865.1__phage3__81	0	83a10bc0e86969ae0ca8a436d8c298e8	GCF_004312865.1__phage3
n5692	KL64		GCF_014168895.1__phage10	GCF_014168895.1__phage10__2589	0	d27592af2c7da7ac345af70572ea7305	GCF_014168895.1__phage10
GCF_014297455.1	KL3		GCF_014297455.1__phage0	GCF_014297455.1__phage0__805	0	7c4d9771ab2dc9a4295f8ef294b7a44f	GCF_014297455.1__phage0
n57785778	KL1		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL10		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL102		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL103		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL105		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL106		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL110		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL111		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL114		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL118		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL122		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL123		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL125		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL126		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL13		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL132		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL139		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL14		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL146		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL15		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL151		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL159		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL16		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL19		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL2		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL21		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL23		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL24		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL25		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL27		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL28		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL3		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL30		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL31		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL35		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL38		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL39		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL43		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL46		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL47		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL51		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL52		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL53		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL55		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL57		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL6		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL60		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL61		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL62		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL64		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
n57785778	KL8		GCF_007896585.1__phage3	GCF_007896585.1__phage3__2	0	5e565e8aecde5f5d10973c0c900d5439	GCF_007896585.1__phage3
GCF_003057345.1	KL18		GCF_003057345.1__phage10	GCF_003057345.1__phage10__14	0	2d6e939120b1b2a43327f07dabd85a59	GCF_003057345.1__phage10
GCF_003598595.1	KL145		GCF_003598595.1__phage13	GCF_003598595.1__phage13__61	0	0ff3019b0f858eecd3c86a7411603f0c	GCF_003598595.1__phage13
GCF_003598595.1	KL145		GCF_003598595.1__phage13	GCF_003598595.1__phage13__64	0	ae8ab61f609178694eeb7a5be3f9dd99	GCF_003598595.1__phage13
GCF_015721685.1	KL74		GCF_015721685.1__phage1	GCF_015721685.1__phage1__36	0	84df1165f64d80a59b9d9cbde0e3d4b0	GCF_015721685.1__phage1
n17181718	KL28		GCF_002936335.2__phage6	GCF_002936335.2__phage6__3	0	433239ae1268dea8ba9029c9862b34e1	GCF_002936335.2__phage6
75/1002095	KL2		GCF_003195685.1__phage9	GCF_003195685.1__phage9__0	0	049a5052065eb35012a7b71115d8e5ca	GCF_003195685.1__phage9
n42764276	KL42		GCF_016803155.1__phage2	GCF_016803155.1__phage2__91	0	f81005ac7250f667ad0f11b666feeb6f	GCF_016803155.1__phage2
76.4/1001645	KL25		GCF_900508615.1__phage15	GCF_900508615.1__phage15__220	0	05d049b3e3e5e64939b4da3311d5a8bf	GCF_900508615.1__phage15
n1609	KL111		GCF_902704295.1__phage2	GCF_902704295.1__phage2__227	0	dfe3ad280c2bc03b41ec2932bc99a279	GCF_902704295.1__phage2
GCF_900200035.1	KL74		GCF_900200035.1__phage4	GCF_900200035.1__phage4__415	0	d6de1620ae4750d5dc15b3fd8272704a	GCF_900200035.1__phage4
n53555355	KL103		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL113		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL165		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL31		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL34		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL35		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL53		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL56		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL60		GCF_016879815.1__phage9	GCF_016879815.1__phage9__936	0	6a8191b26731f32596164384cac401dc	GCF_016879815.1__phage9
n53555355	KL103		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL113		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL165		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL31		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL34		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL35		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL53		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL56		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
n53555355	KL60		GCF_016879815.1__phage9	GCF_016879815.1__phage9__932	0	9066ef57017751678b71e36bb7ac755d	GCF_016879815.1__phage9
GCF_002851175.1	KL19		GCF_002851175.1__phage14	GCF_002851175.1__phage14__48	0	22ad183a2e49b70585321ae088394d48	GCF_002851175.1__phage14
GCF_015208835.1	KL25		GCF_015208835.1__phage21	GCF_015208835.1__phage21__0	0	fc3459be126ed2a2d0027c2d93a80427	GCF_015208835.1__phage21
GCF_016055875.1	KL47		GCF_016055875.1__phage15	GCF_016055875.1__phage15__133	0	390236f345d153a82836983640e991b6	GCF_016055875.1__phage15
GCF_013724605.1	KL25		GCF_013724605.1__phage17	GCF_013724605.1__phage17__4974	0	569786694970416251056e566c1a6158	GCF_013724605.1__phage17
GCF_003954015.1	KL102		GCF_003954015.1__phage20	GCF_003954015.1__phage20__8	0	327ef1f0699a93e8153526b1d495f548	GCF_003954015.1__phage20
GCF_008120085.1	KL109		GCF_008120085.1__phage23	GCF_008120085.1__phage23__0	0	8c3e3ac976a0af314c4ceea740e0a42f	GCF_008120085.1__phage23
n4442	KL17		GCF_011682815.1__phage3	GCF_011682815.1__phage3__83	0	efa16646b19750e12c934bb6b24bc5f7	GCF_011682815.1__phage3
GCF_011742285.2	KL81		GCF_011742285.2__phage0	GCF_011742285.2__phage0__53	0	87522bb13147104aacc15f60cc577b68	GCF_011742285.2__phage0
75.4/1002087	KL2		GCF_900512545.1__phage1	GCF_900512545.1__phage1__257	0	314a5a30d1d5b72db07e7a8be5570932	GCF_900512545.1__phage1
GCF_016635865.1	KL70		GCF_016635865.1__phage2	GCF_016635865.1__phage2__114	0	d8f8b669cb26eb1b2215c98e4fe66143	GCF_016635865.1__phage2
GCF_009930855.1	KL41		GCF_009930855.1__phage6	GCF_009930855.1__phage6__1769	0	26ef3894d2aac75ba4e6513b339cc351	GCF_009930855.1__phage6
GCF_019051645.1	KL64		GCF_019051645.1__phage6	GCF_019051645.1__phage6__1952	0	5ab1411eabd4064b2755ced94d74f7b1	GCF_019051645.1__phage6
n449449	KL24		GCF_900501495.1__phage11	GCF_900501495.1__phage11__424	0	9907c8fdb30b86f2c5e13da47e93bafb	GCF_900501495.1__phage11
GCF_003590255.1	KL43		GCF_003590255.1__phage11	GCF_003590255.1__phage11__147	0	dcdf055b879be9c2126afbca81ecffff	GCF_003590255.1__phage11
GCF_900506405.1	KL2		GCF_900506405.1__phage6	GCF_900506405.1__phage6__63	0	677947de9e1c7365793d3f062803cc16	GCF_900506405.1__phage6
GCF_902164095.1	KL107		GCF_902164095.1__phage7	GCF_902164095.1__phage7__27	0	fe27b0a4893a873a10e8020c8969207c	GCF_902164095.1__phage7
GCF_002181895.1	KL25		GCF_002181895.1__phage21	GCF_002181895.1__phage21__110	0	e8b626e07acedea596df08b55162043d	GCF_002181895.1__phage21
GCF_002186625.1	KL25		GCF_002186625.1__phage15	GCF_002186625.1__phage15__3	0	0babd391630f57df33d050bad41cdf7f	GCF_002186625.1__phage15
GCF_010671585.1	KL19		GCF_010671585.1__phage9	GCF_010671585.1__phage9__105	0	c9c751a52310424f24c704c63bd9bf97	GCF_010671585.1__phage9
GCF_014655115.1	KL43		GCF_014655115.1__phage29	GCF_014655115.1__phage29__27	0	bd647d2a91de90f99649e172e68c6de1	GCF_014655115.1__phage29
n55395539	KL60		GCF_002740885.1__phage18	GCF_002740885.1__phage18__1620	0	b63d9486110ed21d005f105ed76c1631	GCF_002740885.1__phage18
GCF_900502005.1	KL46		GCF_900502005.1__phage7	GCF_900502005.1__phage7__406	0	914d0aee4978bb6d7b01a9abebac82ff	GCF_900502005.1__phage7
GCF_011028185.1	KL62		GCF_011028185.1__phage11	GCF_011028185.1__phage11__122	0	cd6ab814e1bc28c107a52c88b08ead6e	GCF_011028185.1__phage11
GCF_901563875.1	KL157		GCF_901563875.1__phage11	GCF_901563875.1__phage11__78	0	565729757a593082510cd5706d818953	GCF_901563875.1__phage11
n5460	KL71		GCF_003196015.1__phage3	GCF_003196015.1__phage3__141	0	3b6f5353c437dedadd0c2391b7c0a6f7	GCF_003196015.1__phage3
n21452145	KL18		GCF_900508625.1__phage5	GCF_900508625.1__phage5__117	0	d698cade7cfb601be8d3a95e0eff34e1	GCF_900508625.1__phage5
GCF_900093235.1	KL23		GCF_900093235.1__phage8	GCF_900093235.1__phage8__309	0	0b44f4694ecf404e93ed456724e37fdc	GCF_900093235.1__phage8
GCF_003195495.1	KL64		GCF_003195495.1__phage25	GCF_003195495.1__phage25__63	0	86f5f6fe27a5c190531c6bb81472fcde	GCF_003195495.1__phage25
GCF_019428195.1	KL17		GCF_019428195.1__phage10	GCF_019428195.1__phage10__5	0	1fa2999664fe60fa408c45ec4243054e	GCF_019428195.1__phage10
GCF_019050695.1	KL43		GCF_019050695.1__phage21	GCF_019050695.1__phage21__167	0	440dd5bd1c5e7ef6afea48a9b8f0a2a3	GCF_019050695.1__phage21
GCF_015135515.1	KL67		GCF_015135515.1__phage20	GCF_015135515.1__phage20__4623	0	0a974471a741897c4ab29d4d3f4aa2f5	GCF_015135515.1__phage20
GCF_922826575.1	KL74		GCF_922826575.1__phage9	GCF_922826575.1__phage9__2050	0	436fb87fa8c0585ad04d812c5addaf65	GCF_922826575.1__phage9
GCF_922826575.1	KL74		GCF_922826575.1__phage9	GCF_922826575.1__phage9__2042	0	d26528a38a4ef4ce8f0a3c1e8077068e	GCF_922826575.1__phage9
GCF_015643915.1	KL13		GCF_015643915.1__phage8	GCF_015643915.1__phage8__1169	0	0741272bb5852349d926e2e3ab7bb609	GCF_015643915.1__phage8
n19641964	KL62		GCF_002795635.1__phage13	GCF_002795635.1__phage13__0	0	e5f05d743d8ed587b3c2210225f1fb3e	GCF_002795635.1__phage13
GCF_009661475.2	KL102		GCF_009661475.2__phage3	GCF_009661475.2__phage3__1747	0	7329fe39c48a7e2a4f012472025d024a	GCF_009661475.2__phage3
n389389	KL111		GCF_013604815.1__phage19	GCF_013604815.1__phage19__25	0	fa9af2d923e22f552d7d86bc0c3c7b3c	GCF_013604815.1__phage19
GCF_016415705.1	KL56		GCF_016415705.1__phage2	GCF_016415705.1__phage2__1814	0	ee2bff2849672caf07c0c31fc71360a4	GCF_016415705.1__phage2
GCF_900514835.1	KL28		GCF_900514835.1__phage12	GCF_900514835.1__phage12__292	0	aa527ec283df11b2d463454f956348fb	GCF_900514835.1__phage12
n4822	KL17		GCF_900504505.1__phage2	GCF_900504505.1__phage2__48	0	37f69549cce0ca6ce7870934a9fbc7db	GCF_900504505.1__phage2
GCF_905127585.1	KL64		GCF_905127585.1__phage2	GCF_905127585.1__phage2__5	0	fef6252b988775d491ce7eb528d1b807	GCF_905127585.1__phage2
GCF_016644005.1	KL39		GCF_016644005.1__phage9	GCF_016644005.1__phage9__1	0	9e9aa7a763b163511434bcfc7a9a3400	GCF_016644005.1__phage9
n331331	KL149		GCF_902705715.1__phage12	GCF_902705715.1__phage12__0	0	738c136acc30d1419f7c272b6fafad0d	GCF_902705715.1__phage12
n223	KL102		GCF_002936635.2__phage10	GCF_002936635.2__phage10__75	0	f491256f1b4ba56e89061503a8402ea5	GCF_002936635.2__phage10
